id,full_title,age,view_count,like_count,dislike_count,comment_count,artists
1081,Eyobed X Jordan Musika - Alayeshim Embayen | አላየሺም እምባየን - New Ethiopian Music 2018 (Official Video),628,89894,800,82,222,EYOBED X JORDAN MUSIKA
1082,Esayas Senbeto ft Tigabu Cherinet - Esuan Eyale - New Ethiopian Music 2015 (Official Video),1471,34834,45,13,6,ESAYAS SENBETO
1083,Esayas Senbeto ft Tigabu Cherinet - Esuan Eyale - New Ethiopian Music 2015 (Official Video),1471,34834,45,13,6,TIGABU CHERINET
1084,Michael Melaku - Yene Nesh - New Ethiopian Music 2016 (Official Video),1372,853761,2847,310,503,MICHAEL MELAKU
1085,Kepaso - Lemayhon Neger | ለማይሆን ነገር - New Ethiopian Music 2017 (Official Video),1016,144414,902,132,360,KEPASO
1086,Tararanga - Natbaro - New Ethiopian Music 2018 (Official Video),538,65271,593,40,207,TARARANGA
1087,Bereket Elias ft Dinberu Tadesse - Atinkubign | አትንኩብኝ - New Ethiopian Music 2019 (Official Video),271,23308,241,27,67,BEREKET ELIAS
1088,Bereket Elias ft Dinberu Tadesse - Atinkubign | አትንኩብኝ - New Ethiopian Music 2019 (Official Video),271,23308,241,27,67,DINBERU TADESSE
1089,Sintayehu Enyew -  Bey Neyina - New Ethiopian Music 2016 (Official Video),1256,377281,586,141,270,SINTAYEHU ENYEW
1090,Wondimagegn Chane - Gelaye New Ethiopian Music 2015,1603,421660,503,74,69,WONDIMAGEGN CHANE
1091,Biruk Wendaferaw - Lewsedish | ልውሰድሽ - New Ethiopian Music 2018 (Official Video),561,240338,947,117,191,BIRUK WENDAFERAW
1092,Tunke (DJ 2K) ft Gildo kassa - Dance - New Ethiopian Music 2016 (Official Video),1238,745143,2133,211,359,TUNKE
1093,Tunke (DJ 2K) ft Gildo kassa - Dance - New Ethiopian Music 2016 (Official Video),1238,745143,2133,211,359,GILDO KASSA
1094,Daniel Mislework - Yesew Yesew New | የሰው የሰው ነው - New Ethiopian Music 2016 (Official Video),1146,74810,436,36,156,DANIEL MISLEWORK
1095,Mihret Teshome - Guluma | ጉሉማ - New Ethiopian Music 2018 (Official Video),371,114954,674,84,173,MIHRET TESHOME
1096,Teferi Tesfaye - Mar Huna - New Ethiopian Music 2016 (Official Video),1251,206448,359,69,135,TEFERI TESFAYE
1097,Samrawit Belete - Alwedem | አልወድም - New Ethiopian Music 2018 (Official Video),358,116029,587,66,127,SAMRAWIT BELETE
1098,Mulatu Lema - Enat Alem Guada | እናት አለም ጓዳ - New Ethiopian Music 2018 (Official Video),424,56034,446,39,136,MULATU LEMA
1099,Bewketu Sewmehon - Amen | አሜን - New Ethiopian Music 2017 (Official Video),688,394121,1458,164,287,BEWKETU SEWMEHON
1100,Sancho Gebre X Micky Gonderegna X Gildo Kassa - Leba New | ሌባ ነው - New Ethiopian Music 2019,15,692963,10229,600,1721,SANCHO GEBRE X MICKY GONDEREGNA X GILDO KASSA
1101,Tsegaye Eshetu ft. Sileshi Demissie - Min Honenal | ምን ሆነናል? - New Ethiopian Music 2019,147,187514,4154,212,730,TSEGAYE ESHETU
1102,Tsegaye Eshetu ft. Sileshi Demissie - Min Honenal | ምን ሆነናል? - New Ethiopian Music 2019,147,187514,4154,212,730,SILESHI DEMISSIE
1103,Yoosaan Geetahun - Sossori - New Ethiopian Music 2019 (Official Video),94,283046,3589,120,747,YOOSAAN GEETAHUN
1104,Demere Legesse - Bilemo Hinbile - New Ethiopian Music 2019,288,62928,905,48,254,DEMERE LEGESSE
1105,Eskindir Baye - Ethiopiawi | ኢትዮዽያዊ - New Ethiopian Music (Official Video),1067,67604,216,35,88,ESKINDIR BAYE
1106,Genet Hailu - Yantema Neger | ያንተማ ነገር - New Ethiopian Music 2019 (Official Video),239,49833,329,43,64,GENET HAILU
1107,Khalid Kebir - Akale Wube | አካሌ ውቤ - New Ethiopian Music 2018 (Official Video),581,68683,425,46,115,KHALID KEBIR
1108,Wassi & Woah! - Kena Beyi (ቀና በይ)- New Ethiopian Music 2016 (Official Video),1185,19913,60,10,32,WASSI
1109,Wassi & Woah! - Kena Beyi (ቀና በይ)- New Ethiopian Music 2016 (Official Video),1185,19913,60,10,32,WOAH!
1110,Dagim Adane - Wey Nedo | ወይ ነዶ - New Ethiopian Music 2019 (Official Video),78,119024,1602,109,225,DAGIM ADANE
1111,Tewodros Abayneh - Bitifeker | ብትፈቀር - New Ethiopian Music 2019 (Official Video),9,22293,399,24,79,TEWODROS ABAYNEH
1112,Beky B - Woldia | ወልድያ - New Ethiopian Music 2017 (Official Video),717,125313,808,241,423,BEKY B
1113,Best New Ethiopian Music 2014 Tadele Roba -  Eswan Tewat Lene,2101,30887,41,15,5,TADELE ROBA
1114,Getish Mesfin - Konjo | ቆንጆ - New Ethiopian Music 2019 (Official Video),205,69123,535,64,79,GETISH MESFIN
1115,Nuradis Seid - Ataleshignal | አታለሽኛል - New Ethiopian Music 2018 (Official Video),384,1312102,4334,468,946,NURADIS SEID
1116,Zemas - Fikir Yetalesh | ፍቅር የታለሽ - New Ethiopian Music 2018 (Official Video),499,587420,3722,132,494,ZEMAS
1117,Tinsae Sultan - Soliyana | ሶሊያና - New Ethiopian Music 2019 (Official Video),84,15070,236,21,67,TINSAE SULTAN
1118,Amanuel Gizaw - Fikir New Gojam | ፍቅር ነው ጎጃም - New Ethiopian Music 2019 (Official Video),96,42476,463,77,202,AMANUEL GIZAW
1119,Netsanet Lema - Tolo Na | ቶሎ ና - New Ethiopian Music 2017 (Official Video),690,521448,2778,169,388,NETSANET LEMA
1120,Geremew Gualu - Sim Alew Gonder | ስም አለው ጎንደር - New Ethiopian Music 2017 (Official Video),728,139219,701,74,193,GEREMEW GUALU
1121,Biruk Esundale - Aman Aman - New Ethiopian Music 2016 (Official Video),1163,1115625,2492,447,539,BIRUK ESUNDALE
1122,Zebider Assefa - Aletah | አልጣህ - New Ethiopian Music 2018 (Official Video),416,43670,528,27,205,ZEBIDER ASSEFA
1123,Beza Weynshet - Yilef | ይለፍ - New Ethiopian Music 2019 (Official Video),151,120447,1417,55,329,BEZA WEYNSHET
1124,Bezawit Zeleke - Enkokelesh | እንቆቅልሽ - New Ethiopian Music 2019 (Official Video),234,49903,437,39,121,BEZAWIT ZELEKE
1125,Frehiwot Yilma - Yenenima | የኔንማ - New Ethiopian Music 2018 (Official Video),532,91695,689,57,183,FREHIWOT YILMA
1126,Hot New Ethiopian Music 2014  Hayleyesus Feyssa - Sew Alebet,2057,544080,997,149,132,HAYLEYESUS FEYSSA
1127,Elsabet Guangul - Shegawa New Ethiopian Music 2015 (Official Video),1518,458644,675,142,123,ELSABET GUANGUL
1128,Sisay Aklilu - Tewena | ተወና - New Ethiopian Music 2017 (Official Video),883,298596,1182,109,228,SISAY AKLILU
1129,ED Tadesse ft. Belatenaw - Engenagn Simesh | እንገናኝ ሲመሽ - New Ethiopian Music 2018 (Official Video),577,24094,192,24,72,ED TADESSE
1130,ED Tadesse ft. Belatenaw - Engenagn Simesh | እንገናኝ ሲመሽ - New Ethiopian Music 2018 (Official Video),577,24094,192,24,72,BELATENAW
1131,Obsaa Raggaasaa - Dibaa Ibiddaa - New Ethiopian Music 2019 (Official Video),236,45302,351,52,101,OBSAA RAGGAASAA
1132,Abel Almaz - Banenkugn | ባነንኩኝ - New Ethiopian Music 2019 (Official Video),232,119346,1083,63,251,ABEL ALMAZ
1133,Efrem Assefa - Solyana | ሶልያና - New Ethiopian Music 2017 (Official Video),718,59785,525,102,188,EFREM ASSEFA
1134,Fantish Bekele -  Ante Lij Cover by ADI New Ethiopian Music 2015,1575,80649,399,28,62,FANTISH BEKELE
1135,Wende Yonas - Bita | ቢታ - New Ethiopian Music 2019 (Official Video),185,43207,358,36,42,WENDE YONAS
1136,Helen Berhe & Ali Birra - SIIYAADEE - New Ethiopian Music 2018 (Official Video),432,5549663,16072,1478,3500,HELEN BERHE
1137,Helen Berhe & Ali Birra - SIIYAADEE - New Ethiopian Music 2018 (Official Video),432,5549663,16072,1478,3500,ALI BIRRA
1138,Biniam Tesema -  Yemawayish New Ethiopian Music 2015 (Official Video),1540,1595919,3266,581,600,BINIAM TESEMA
1139,Papio Belete - Kodemeko - New Ethiopian Music 2019 (Official Video),10,34263,448,79,82,PAPIO BELETE
1140,Fitsum Belete - Bera | በራ - New Ethiopian Music 2017 (Official Video),615,82800,363,70,108,FITSUM BELETE
1141,Shumet Tegen - Ney Ney Zema | ነይ ነይ ዜማ - New Ethiopian Music 2017 (Official Video),984,53839,276,26,88,SHUMET TEGEN
1142,Amare Tesfaye - Atebetegnim | አትበተኝም - New Ethiopian Music 2019 (Official Video),137,49107,676,60,154,AMARE TESFAYE
1143,Tesfamariam Gebremeskel - Enqua Des Belekum | እንቋዕ ደስ በለኩም - New Ethiopian Music 2018,370,27127,305,33,87,TESFAMARIAM GEBREMESKEL
1144,Serawitu Lema Tesema - Bushe Dimbule | ቡሼ ድምቡሌ - New Ethiopian Music 2016 (Official Video),1114,122501,320,49,164,SERAWITU LEMA TESEMA
1145,Merkeb baryagabr - Waniney - New Ethiopian Music 2015 (Official Video),1500,91976,468,42,76,MERKEB BARYAGABR
1146,Hiwot Shiko - Jegnaye | ጀግናዬ - New Ethiopian Music 2018 (Official Video),374,46115,319,33,101,HIWOT SHIKO
1147,Yohana - Mircha Alat | ምርቻ አላት - New Ethiopian Music 2019 (Official Video),165,74927,903,54,117,YOHANA
1148,Abel Mulugeta - And Sew Setonal | አንድ ሰው ሰቶናል - New Ethiopian Dedicated to  Dr Abiy Ahmed,496,898543,6427,452,1333,ABEL MULUGETA
1149,Eden Gebreselassie| Trhas Tareke and Rahel Haile - Ashenda | ኣሸንዳ - New Ethiopian Music 2017,807,3294135,13917,1662,2354,EDEN GEBRESELASSIE
1150,Eden Gebreselassie| Trhas Tareke and Rahel Haile - Ashenda | ኣሸንዳ - New Ethiopian Music 2017,807,3294135,13917,1662,2354,TRHAS TAREKE
1151,Eden Gebreselassie| Trhas Tareke and Rahel Haile - Ashenda | ኣሸንዳ - New Ethiopian Music 2017,807,3294135,13917,1662,2354,RAHEL HAILE
1152,Ismael (Miz Jimi) - Wey Bey | ወይ በይ - New Ethiopian Music 2017 (Official Video),750,77607,530,47,151,ISMAEL
1153,Alemayehu Edmealem - Endalew Libe - New Ethiopian Music 2016 (Official Video),1263,957625,2059,493,852,ALEMAYEHU EDMEALEM
1154,Mc Siyamregn - Flexin - New Ethiopian Music 2019 (Official Video),215,33714,614,104,177,MC SIYAMREGN
1155,Gurmeessaa Eroo - Aarsaa - New Ethiopian Music 2019 (Official Video),83,12328,249,50,81,GURMEESSAA EROO
1156,Mesay Geremew - Fikir Terarko | ፍቅር ተራርቆ - New Ethiopian Music 2018 (Official Video),364,110238,537,55,122,MESAY GEREMEW
1157,Mezekir Tesfaye ft. Hailesilassie Kebede - Zemach | ዘማች - New Ethiopian Music 2019 (Official Video),246,17199,198,42,54,MEZEKIR TESFAYE
1158,Mezekir Tesfaye ft. Hailesilassie Kebede - Zemach | ዘማች - New Ethiopian Music 2019 (Official Video),246,17199,198,42,54,HAILESILASSIE KEBEDE
1159,Destaw Teshager - Silebarekew New | ስለባረከው ነው - New Ethiopian Music 2019 (Official Video),278,222772,1187,130,413,DESTAW TESHAGER
1160,Ziggy Zaga - Destegna Negn | ደስተኛ ነኝ - New Ethiopian Music 2019 (Official Video),207,68013,618,114,128,ZIGGY ZAGA
1161,Zola - Anchima Lene - New Ethiopian Music (Official Video),1363,15098,57,7,12,ZOLA
1162,Ethio Man - And ken - New Ethiopian Music 2016 (Official Video),1373,85584,285,34,76,ETHIO MAN
1163,T - Man - Shikor | ሽኮር - New Ethiopian Music 2019 (Official Video),286,63110,632,68,140,T
1164,Asgegnew Ashko (Asge) ft. Betty G - Zono Zoka | ዞኖ ዞካ - New Ethiopian Music 2017 (Official Video),789,3249026,9791,950,-1,ASGEGNEW ASHKO
1165,Asgegnew Ashko (Asge) ft. Betty G - Zono Zoka | ዞኖ ዞካ - New Ethiopian Music 2017 (Official Video),789,3249026,9791,950,-1,BETTY G
1166,Bini Goytom - Yeteleyesh | የተለየሽ - New Ethiopian Music 2018 (Official Video),375,30756,297,37,102,BINI GOYTOM
1167,Tesfaye Lebena (walkot) - Takoya | ታኮያ - New Ethiopian Music 2018 (Official Video),439,58488,376,36,72,TESFAYE LEBENA
1168,Workye Getachew ወርቅየ ጌታቸዉ - Chawata ጨዋታ New Hot Ethiopian Song 2013,2239,200821,390,63,35,WORKYE GETACHEW ወርቅየ ጌታቸዉ
1169,Bereket Hailu (Beki) - Terachign Demo - New Ethiopian Music 2016 (Official video),1230,14371,43,27,33,BEREKET HAILU
1170,Hot New Ethiopian Music 2014 Elio - Sibet (Official Video),1885,28772,92,13,12,ELIO
1171,Eyob Yeshanew - Habesha | ሐበሻ - New Ethiopian Music 2017 (Official Video),920,139803,547,55,118,EYOB YESHANEW
1172,Lion Sunday - Min Tamechalesh | ምን ታመጫለሽ - New Ethiopian Music 2019 (Official Video),284,27189,251,64,113,LION SUNDAY
1173,Tewodros Assefa - Badebabay | ባደባባይ - New Ethiopian Music 2016 (Official Video),1108,117003,375,39,125,TEWODROS ASSEFA
1174,Samuel Seneshaw ft Emu - Min Ale | ምን አለ - New Ethiopian Music 2017 (Official Video),877,1369470,3264,538,501,SAMUEL SENESHAW
1175,Samuel Seneshaw ft Emu - Min Ale | ምን አለ - New Ethiopian Music 2017 (Official Video),877,1369470,3264,538,501,EMU
1176,Alemayehu Tesfaye - Gonder | ጎንደር - New Ethiopian Music 2017 (Official Video),752,240471,1167,112,323,ALEMAYEHU TESFAYE
1177,Ziggy Zaga - Shegnat | ሸኛት - New Ethiopian Music 2019 (Official Audio),219,6084,58,5,6,ZIGGY ZAGA
1178,Aschenaki Bekele ft Lili Hagos - Yashewal Gena | ያሽዋል ገና - New Ethiopian Music 2019 (Official Video),141,58957,481,72,154,ASCHENAKI BEKELE
1179,Aschenaki Bekele ft Lili Hagos - Yashewal Gena | ያሽዋል ገና - New Ethiopian Music 2019 (Official Video),141,58957,481,72,154,LILI HAGOS
1180,heaven Abiy - Arada | አራዳ - New Ethiopian Music 2019 (Official Video),39,46486,414,80,123,HEAVEN ABIY
1181,Mehandis Geleto - NU BEEKAA - New Ethiopian Music 2019 (Official Video),89,78607,1744,47,291,MEHANDIS GELETO
1182,Kako Getachew - Gude | ጉዴ - New Ethiopian Music 2017 (Official Video),996,578204,2007,161,371,KAKO GETACHEW
1183,Kira Abigaro - Kisaraye | ኪሳራዬ - New Ethiopian Music 2018 (Official Video),667,163729,862,95,251,KIRA ABIGARO
1184,Endashaw Mengistu - Wey Alalshign | ወይ አላልሽኝ - New Ethiopian Music 2019 (Official Video),256,51634,441,58,168,ENDASHAW MENGISTU
1185,Abeba Demeke - Awuya | አውያ - New Ethiopian Music 2019 (Official Video),217,56731,513,31,142,ABEBA DEMEKE
1186,Mahlet Demere - Manen Limen | ማንን ልመን - New Ethiopian Music 2017 (Official Video),764,321865,1954,189,477,MAHLET DEMERE
1187,Jennenus Dajanee - Sooree Sooree - New Ethiopian Music 2019 (Official Video),41,29451,589,39,103,JENNENUS DAJANEE
1188,Hot New Ethiopian music 2014  Fikremariam Gebru Ft  Habtom Abraha - Alkefam,2098,70351,217,31,65,FIKREMARIAM GEBRU FT  HABTOM ABRAHA
1189,Kassahun Eshetu & Konjit Shanko - AWDAMET (አውዳመት) - New Ethiopian Music 2016 (Official Video),1155,955313,2238,273,346,KASSAHUN ESHETU
1190,Kassahun Eshetu & Konjit Shanko - AWDAMET (አውዳመት) - New Ethiopian Music 2016 (Official Video),1155,955313,2238,273,346,KONJIT SHANKO
1191,Michael Abebe - Dershe | ደርሼ - New Ethiopian Music 2017 (Official Video),734,56578,260,46,99,MICHAEL ABEBE
1192,Jacky Gosee & Debe Alemseged - Min Lihun - New Ethiopian Music Teaser Clip 2017 (Official Video),906,1316845,4122,574,794,JACKY GOSEE
1193,Jacky Gosee & Debe Alemseged - Min Lihun - New Ethiopian Music Teaser Clip 2017 (Official Video),906,1316845,4122,574,794,DEBE ALEMSEGED
1194,Abel Teklemariam - Enchi | እንቺ - New Ethiopian Music 2017 (Official Video),677,157879,736,102,188,ABEL TEKLEMARIAM
1195,Abdy Jemal - Wore Alebet - New Ethiopian Music 2015 (Official Video),1516,11433,38,2,11,ABDY JEMAL
1196,Robel Tadesse - Konjo Lij | ቆንጆ ልጅ - New Ethiopian Music 2017 (Official Video),971,89392,276,43,148,ROBEL TADESSE
1197,Dagne Walle - Zertihun Gonder | ዘርትሁን ጎንደር - New Ethiopian Music 2018 (Official Video),498,2379007,6088,645,1124,DAGNE WALLE
1198,Nuradis Seid - Ho Bel | ሆበል - New Ethiopian Music 2017 (Official Video),797,1660222,4729,784,948,NURADIS SEID
1199,Yibeltal Desalegn - Eyign Demo | እይኝ ደሞ - New Ethiopian Music 2018 (Official Video),398,65678,538,39,159,YIBELTAL DESALEGN
1200,Semere A/Giorgis - Litay | ልታይ - New Ethiopian Music 2018 (Official Video),560,76053,448,55,98,SEMERE A/GIORGIS
1201,Dagmawit Tsehaye - Zoro Zoro | ዞሮ ዞሮ - New Ethiopian Music 2017 (Official Video),1023,755595,3200,332,944,DAGMAWIT TSEHAYE
1202,Eyerusalem Abraham - Layih New | ላይህ ነው - New Ethiopian Music 2018 (Official Video),397,97650,751,68,230,EYERUSALEM ABRAHAM
1203,Micky Gonderegna ft. Yared Negu X Jordan & Bek Ge'ez - Shege | ሸጌ - Ethiopian Music (Official Video),653,1697092,7240,621,977,MICKY GONDEREGNA
1204,Micky Gonderegna ft. Yared Negu X Jordan & Bek Ge'ez - Shege | ሸጌ - Ethiopian Music (Official Video),653,1697092,7240,621,977,YARED NEGU X JORDAN
1205,Micky Gonderegna ft. Yared Negu X Jordan & Bek Ge'ez - Shege | ሸጌ - Ethiopian Music (Official Video),653,1697092,7240,621,977,BEK GEEZ
1206,Mamila & Kichin ft Teddy Afro SONG 2013 - ESSO esso,2524,163994,238,29,28,MAMILA
1207,Mamila & Kichin ft Teddy Afro SONG 2013 - ESSO esso,2524,163994,238,29,28,KICHIN
1208,Mamila & Kichin ft Teddy Afro SONG 2013 - ESSO esso,2524,163994,238,29,28,TEDDY AFRO SONG
1209,Getish Mesfin - Shir Bitin | ሽር ብትን - New Ethiopian Music 2017 (Official Video),968,442270,1354,146,208,GETISH MESFIN
1210,Berhanhiwot - Ya Man - New Ethiopian Music 2019 (Official Video),166,35410,274,147,114,BERHANHIWOT
1211,Dess ft. Befiyad - Fikir | ፍቅር - New Ethiopian Music 2019 (Official Video),103,37820,571,78,91,DESS
1212,Dess ft. Befiyad - Fikir | ፍቅር - New Ethiopian Music 2019 (Official Video),103,37820,571,78,91,BEFIYAD
1213,Abrham Berhe (Abrahaley) - Gdefi | ግደፊ - New Ethiopian Music 2019 (Official Video),250,49519,594,50,152,ABRHAM BERHE
1214,Netsanet Melkamu - Mondel Mondel | ሞንደል ሞንደል - New Ethiopian Music 2017 (Official Video),997,291214,812,180,491,NETSANET MELKAMU
1215,Genet Mulugeta - Tizita | ትዝታ - New Ethiopian Music 2017 (Official Video),869,335899,1006,132,236,GENET MULUGETA
1216,Nebyu Mulu ft. Jino Edwalo - Azala Etesi - New Ethiopian Music 2017 (Official Video),747,73868,435,32,125,NEBYU MULU
1217,Nebyu Mulu ft. Jino Edwalo - Azala Etesi - New Ethiopian Music 2017 (Official Video),747,73868,435,32,125,JINO EDWALO
1218,Endale Admike - Amaregna | አማረኛ - New Ethiopian Music 2019 (Official Video),198,83432,697,144,223,ENDALE ADMIKE
1219,Wansisa Wana (Siso Man) - Ansi Male Dama - New Ethiopian Music 2016 (Official Video),1262,139326,386,42,77,WANSISA WANA
1220,Ras Jany - Hule Hule (Alle Boom) ft. Jerusalem (JJ) - New Ethiopian Music 2018 (Official Video),329,125283,1215,66,149,RAS JANY
1221,Leul Zerihun - Eyoha | እዮሃ - New Ethiopian Music 2017 (Official Video),773,41532,258,25,44,LEUL ZERIHUN
1222,Wendmagegn Adane - Nayate Sonde - New Ethiopian Music 2019 (Official Video),103,46363,508,28,130,WENDMAGEGN ADANE
1223,Eyerusalem Melese - Ergib Damay - New Ethiopian Music 2018 (Official Video),522,41933,270,73,100,EYERUSALEM MELESE
1224,Temu Alex - WANO NES - New Ethiopian Music 2019 (Official Video),208,65583,405,116,127,TEMU ALEX
1225,Mulugeta Mesfin - Melkua | መልኳ - New Ethiopian Music 2018 (Official Video),662,66572,443,111,115,MULUGETA MESFIN
1226,Hirut Tsegaye - Enhun Zemenay | እንሁን ዘመናይ - New Ethiopian Music 2018 (Official Video),587,164846,960,98,212,HIRUT TSEGAYE
1227,Mekdes Hailu - Zarem Kereh | ዛሬም ቀረህ - New Ethiopian Music 2019,296,583838,3149,224,584,MEKDES HAILU
1228,Amanuel X Abel ft. Redu - Asnekiw - New Ethiopian Music 2018 (Official Video),515,94588,654,116,135,AMANUEL X ABEL
1229,Amanuel X Abel ft. Redu - Asnekiw - New Ethiopian Music 2018 (Official Video),515,94588,654,116,135,REDU
1230,Addis Mulat - Hageren 2 - New Ethiopian Music 2018 (Official Video),351,1503367,10227,766,1933,ADDIS MULAT
1231,Yosef Tewolde - Gefteshign | ገፍተሽኝ - New Ethiopian Music (Official Video),1081,196762,372,40,80,YOSEF TEWOLDE
1232,Ziggy Zaga - Korma | ኮርማ - New Ethiopian Music 2019 (Official Audio),220,6083,73,5,12,ZIGGY ZAGA
1233, Leul Alemu - Besew Medina,2101,218417,206,85,10,LEUL ALEMU
1234,Habtamu Alene - Awdumba | አውዱምባ - New Ethiopian Music 2018 (Official Video),571,91932,366,22,107,HABTAMU ALENE
1235,Kalkidan Meshesha - Gofta Kiya | ጎፍታ ኪያ - New Ethiopian Music 2018 (Official Video),388,330765,2058,220,502,KALKIDAN MESHESHA
1236,Hot New Ethiopian Music 2014 Tariku 80 Shele - Baba Geda (Official Video),1841,362481,666,82,75,TARIKU 80 SHELE
1237,Belete Mesele - Tinkebarerbet - New Ethiopian Music 2016 (Official Video),1357,55438,126,13,22,BELETE MESELE
1238,Elias Gizachew - Tera Tera - New Ethiopian Music 2016 (Official Video),1310,1696866,3972,531,864,ELIAS GIZACHEW
1239,Dagne Walle - Yecheneke Elet (Wub Abeba 2) | የጨነቀለት - New Ethiopian Music 2018 (Official Video),631,4415024,10075,1316,1606,DAGNE WALLE
1240,Wendwesen Selfago -  Sitebikish | ስጠብቅሽ - New Ethiopian Music 2016  (Official Video),1085,189660,252,61,83,WENDWESEN SELFAGO
1241,AK Zeraf ft. Tina - Sendelela | ሰንደሌላ - New Ethiopian Music 2019 (Official Video),21,18965,262,71,92,AK ZERAF
1242,AK Zeraf ft. Tina - Sendelela | ሰንደሌላ - New Ethiopian Music 2019 (Official Video),21,18965,262,71,92,TINA
1243,Dawit Wordofa - Yebchaye - New Ethiopiann Music 2016 (Official Video),1244,173740,505,51,80,DAWIT WORDOFA
1244,Sisay Demoz - Wulu Tefabign | ውሉ ጠፋኝ - New Ethiopian Music Dedicated to Engineer Simegnew Bekele,461,151235,1753,83,777,SISAY DEMOZ
1245,Alemtsehay Asrat - Tesekayehu - New Ethiopian Music (Official Music Video),1471,19490,50,13,10,ALEMTSEHAY ASRAT
1246,Mekonnen Sisay - Abushete | አቡሽቴ - New Ethiopian Music 2019 (Official Video),144,58724,535,42,170,MEKONNEN SISAY
